,DrugBankID,DrugName,DBpediaURL
3580,DB03802,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",http://dbpedia.org/resource/Nomifensine
3581,DB03803,Inhibitor_Msa367,http://dbpedia.org/resource/Inhibitor
3582,DB03804,5-Bromothienyldeoxyuridine,http://dbpedia.org/resource/5/5
3583,DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic_Acid_Ethyl_Ester",http://dbpedia.org/resource/Chloroxylenol
3584,DB03808,Hexamidine,http://dbpedia.org/resource/Hexamidine
3585,DB03809,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,http://dbpedia.org/resource/Adenine
3586,DB03810,3-Methylglutamic_acid,http://dbpedia.org/resource/Meglutol
3587,DB03811,Histidinol,http://dbpedia.org/resource/Histidine
3588,DB03812,"3-{2,6,8-trioxo-9-[(2S,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl_dihydrogen_phosphate",http://dbpedia.org/resource/Ribulose
3589,DB03813,2-Decenoyl_N-Acetyl_Cysteamine,http://dbpedia.org/resource/Acetylcysteine
3590,DB03814,2-(N-Morpholino)-Ethanesulfonic_Acid,http://dbpedia.org/resource/Methanesulfonic_acid
3591,DB03815,Fucitol,http://dbpedia.org/resource/Fucitol
3592,DB03816,Difluoromethionine,http://dbpedia.org/resource/Fucitol
3593,DB03817,"2,4-Diaminobutyric_Acid",http://dbpedia.org/resource/Aminobutyric_acid
3594,DB03818,N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,http://dbpedia.org/resource/Cysteamine
3595,DB03819,Salicylhydroxamic_Acid,http://dbpedia.org/resource/Salicylhydroxamic_acid
3596,DB03820,"(2s,5r,6r)-6-{[(6r)-6-(Glycylamino)-7-Oxido-7-Oxoheptanoyl]Amino}-3,3-Dimethyl-7-Oxo-4-Thia-1-Azabicyclo[3.2.0]Heptane-2-Carboxylate",http://dbpedia.org/resource/6-APA
3597,DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic_Acid,http://dbpedia.org/resource/2-Phosphoglyceric_acid
3598,DB03822,Ethyl_Dihydrogen_Phosphate,http://dbpedia.org/resource/Triethyl_phosphate
3599,DB03823,Epigallocatechin,http://dbpedia.org/resource/Epigallocatechin_gallate
3600,DB03824,"7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline",http://dbpedia.org/resource/Isoquinoline
3601,DB03825,Rhodamine_6G,http://dbpedia.org/resource/Rhodamine_6G
3602,DB03826,"5,6-Diaminouracil",http://dbpedia.org/resource/Cytosine
3603,DB03827,"(3s)-3,4-Di-N-Hexanoyloxybutyl-1-Phosphocholine",http://dbpedia.org/resource/Phosphocholine
3604,DB03828,RU78299,http://dbpedia.org/resource/Phosphocholine
3605,DB03829,Pseudouridine-5'-Monophosphate,http://dbpedia.org/resource/HDHD1A
3606,DB03830,Phosphorylated_Dihydropteroate,http://dbpedia.org/resource/Dihydropteroate
3607,DB03831,"[(Z)-octadec-9-enyl]_(2R)-2,3-bis(oxidanyl)propanoate",http://dbpedia.org/resource/Oleyl_alcohol
3608,DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium",http://dbpedia.org/resource/3-Dehydrocarnitine
3609,DB03833,"2-Prolyl-5-Tert-Butyl-[1,3,4]Oxadiazole",http://dbpedia.org/resource/Oxadiazole
3610,DB03834,"(3S)-3-(dioxidosulfanyl)-N-[(1Z)-3-oxoprop-1-en-1-yl]-4-(1H-1,2,3-triazol-1-yl)-D-valine",http://dbpedia.org/resource/VPS72
3611,DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide",http://dbpedia.org/resource/N-Acetylgalactosamine
3612,DB03836,"1,3,5-Trichloro-Benzene","http://dbpedia.org/resource/1,3,5-Trichlorobenzene"
3613,DB03837,Morpholine-4-Carboxylic_Acid_(1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,http://dbpedia.org/resource/Nicotinamide
3614,DB03839,D-Tyrosine,http://dbpedia.org/resource/Tyrosine
3615,DB03840,Tetra(Imidazole)Diaquacopper_(Ii),http://dbpedia.org/resource/Terra_II
3616,DB03841,Y-700,http://dbpedia.org/resource/700
3617,DB03842,2-Chloro-6-Methyl-Aniline,http://dbpedia.org/resource/Acetochlor
3618,DB03843,Formaldehyde,http://dbpedia.org/resource/Formaldehyde
3619,DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide",http://dbpedia.org/resource/Benzoylurea
3620,DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate,http://dbpedia.org/resource/S-Adenosylmethioninamine
3621,DB03846,5-Hydroxymethyluridine-2'-Deoxy-5'-Monophosphate,http://dbpedia.org/resource/Deoxyadenosine_monophosphate
3622,DB03847,Gamma-Carboxy-Glutamic_Acid,http://dbpedia.org/resource/Glutamic_acid
3623,DB03848,Benzenesulfinic_acid,http://dbpedia.org/resource/Benzenesulfonic_acid
3624,DB03849,Cilomilast,http://dbpedia.org/resource/Cilomilast
3625,DB03850,Jaspisamide_A,http://dbpedia.org/resource/Anti-aircraft_warfare
3626,DB03851,Carbazole_Butanoic_Acid,http://dbpedia.org/resource/Butyric_acid
3627,DB03852,Eucalyptol,http://dbpedia.org/resource/Eucalyptol
3628,DB03853,Reactive_Red_6_hapten,http://dbpedia.org/resource/Six-red_snooker
3629,DB03854,"Pentane-1,5-Diamine",http://dbpedia.org/resource/Cadaverine
3630,DB03855,L-Threonohydroxamate_4-Phosphate,http://dbpedia.org/resource/Phosphated_distarch_phosphate
3631,DB03856,L-Eflornithine,http://dbpedia.org/resource/Eflornithine
3632,DB03857,"1,4-dithio-beta-D-glucopyranose",http://dbpedia.org/resource/Cellobiose
3633,DB03858,S-Acetonylcysteine,http://dbpedia.org/resource/Acetylcysteine
3634,DB03859,1-Thio-Beta-D-Glucopyranose,http://dbpedia.org/resource/Cellobiose
3635,DB03860,"N-Butyl-11-[(7r,8r,9s,13s,14s,17s)-3,17-Dihydroxy-13-Methyl-7,8,9,11,12,13,14,15,16,17-Decahydro-6h-Cyclopenta[a]Phenanthren-7-Yl]-N-Methylundecanamide",http://dbpedia.org/resource/Estradiol
3636,DB03861,"(2r,3r,4s,5r)-2-Acetamido-3,4-Dihydroxy-5-Hydroxymethyl-Piperidinium",http://dbpedia.org/resource/5-Methyluridine
3637,DB03862,Tetrahydrooxazine,http://dbpedia.org/resource/5-Methyluridine
3638,DB03863,2-O-methyl_fucose,http://dbpedia.org/resource/O-fucose
3639,DB03864,Monothioglycerol,"http://dbpedia.org/resource/3-Mercaptopropane-1,2-diol"
3640,DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,http://dbpedia.org/resource/5-Hydroxyindoleacetic_acid
3641,DB03866,Prostaglandin_G2,http://dbpedia.org/resource/Prostaglandin_G2
3642,DB03867,Meta-Nitro-Tyrosine,http://dbpedia.org/resource/Meta-Tyramine
3643,DB03868,3-Dehydroquinic_Acid,http://dbpedia.org/resource/3-Dehydroquinic_acid
3644,DB03869,5'-O-(N-(L-Seryl)-Sulfamoyl)Adenosine,http://dbpedia.org/resource/Adenosine_triphosphate
3645,DB03870,"Ara-Alpha(1,3)-Xyl",http://dbpedia.org/resource/ALG2
3646,DB03871,"lambda-bis(2,2'-bipyridine)imidazole_ruthenium_(II)","http://dbpedia.org/resource/2,2'-Bipyridine"
3647,DB03872,"2,3-Dideoxyfucose",http://dbpedia.org/resource/Dyphylline
3648,DB03874,"(4e,8e,12z,16z)-N,N,4,8,13,17,21-Heptamethyldocosa-4,8,12,16,20-Pentaen-1-Amine",http://dbpedia.org/resource/Docosatetraenoylethanolamide
3649,DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine",http://dbpedia.org/resource/Acridine_carboxamide
3650,DB03877,AL4623,http://dbpedia.org/resource/AD_623
3651,DB03878,N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide,http://dbpedia.org/resource/Nicotinyl_methylamide
3652,DB03879,alpha-L-methyl-fucose,http://dbpedia.org/resource/Methyldopa
3653,DB03880,Batimastat,http://dbpedia.org/resource/Batimastat
3654,DB03881,MT-Immucillin-H,http://dbpedia.org/resource/Forodesine
3655,DB03882,"5-Alpha-Androstane-3-Beta,17beta-Diol","http://dbpedia.org/resource/5α-Androstane-3β,17β-diol"
3656,DB03883,Carboxyethyllumazine,"http://dbpedia.org/resource/5α-Androstane-3β,17β-diol"
3657,DB03884,Phenylpyruvic_acid,http://dbpedia.org/resource/Phenylpyruvic_acid
3658,DB03885,1-Menaphthyl_Glutathione_Conjugate,http://dbpedia.org/resource/GPX1
3659,DB03886,Biopterin,http://dbpedia.org/resource/Biopterin
3660,DB03887,Alpha-Adenosine_Monophosphate,http://dbpedia.org/resource/Adenosine_monophosphate
3661,DB03888,N-Allyl-6-{[3-(4-bromophenyl)-1-methyl-1H-indazol-6-yl]oxy}-N-methyl-1-hexanamine,http://dbpedia.org/resource/Diethylcarbamazine
3662,DB03889,S-(N-Hydroxy-N-Bromophenylcarbamoyl)Glutathione,http://dbpedia.org/resource/Choline
3663,DB03890,N-[2-(1-Formyl-2-Methyl-Propyl)-1-(4-Piperidin-1-Yl-but-2-Enoyl)-Pyrrolidin-3-Yl]-Methanesulfonamide,http://dbpedia.org/resource/P-Cymene
3664,DB03891,"1,5-Bis(N-Benzyloxycarbonyl-L-Leucinyl)Carbohydrazide",http://dbpedia.org/resource/MG132
3665,DB03892,5-N-Allyl-Arginine,http://dbpedia.org/resource/Aprobarbital
3666,DB03893,Thionicotinamide-Adenine-Dinucleotide,http://dbpedia.org/resource/Nicotinamide_adenine_dinucleotide
3667,DB03894,N-Propargyl-1(S)-Aminoindan,http://dbpedia.org/resource/Propargyl
3668,DB03895,Malachite_Green,http://dbpedia.org/resource/Malachite_green
3669,DB03896,Triphosphoric_acid,http://dbpedia.org/resource/Triphosphoric_acid
3670,DB03897,Hydroxyphenyl_Propionic_Acid,http://dbpedia.org/resource/Phloretic_acid
3671,DB03898,3-Chloro-4-Hydroxyphenylglycine,http://dbpedia.org/resource/Chlorohydroxyphenylglycine
3672,DB03899,9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine,http://dbpedia.org/resource/Adenine
3673,DB03900,2-Methyl-2-Propanol,http://dbpedia.org/resource/Tert-Butyl_alcohol
3674,DB03901,5-Oxo-Pyrrolidine-2-Carbaldehyde,http://dbpedia.org/resource/2-Pyrrolidone
3675,DB03902,Oxalic_Acid,http://dbpedia.org/resource/Oxalic_acid
3676,DB03903,Tmr,http://dbpedia.org/resource/Thr
3677,DB03904,Urea,http://dbpedia.org/resource/Urea
3678,DB03905,Succinamide-Coa,http://dbpedia.org/resource/Succinimide
3679,DB03906,2-Phenylheme,"http://dbpedia.org/resource/1,2-Bis(dimethylarsino)benzene"
3680,DB03907,"N-{3-[5-(6-Amino-Purin-9-Yl)-3,4-Dihydroxy-Tetrahydro-Furan-2-Yl]-Allyl}-2,3-Dihydroxy-5-Nitro-Benzamide",http://dbpedia.org/resource/Vidarabine
3681,DB03908,Inhibitor_Bea322,http://dbpedia.org/resource/Inhibitor
3682,DB03909,"Adenosine-5'-[Beta,_Gamma-Methylene]Triphosphate",http://dbpedia.org/resource/Adenosine_triphosphate
3683,DB03910,"S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",http://dbpedia.org/resource/Ethylene_glycol
3684,DB03911,L-Xylopyranose,http://dbpedia.org/resource/L&L
3685,DB03912,4'-Phosphopantetheine,http://dbpedia.org/resource/Phosphopantetheine
3686,DB03913,Coenzyme_F420,http://dbpedia.org/resource/Coenzyme_F420
3687,DB03914,"[2-(1-amino-2-hydroxy-propyl)-4-(1H-indol-3-ylmethylene)-5-oxo-4,5-dihydro-imidazol-1-yl]-acetaldehyde",http://dbpedia.org/resource/Histamine
3688,DB03915,2-Amino-3-Ketobutyric_Acid,http://dbpedia.org/resource/Acetoacetic_acid
3689,DB03916,4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine,http://dbpedia.org/resource/Sulfapyridine
3690,DB03917,N-Ethyl_Retinamide,http://dbpedia.org/resource/Fenretinide
3691,DB03918,"6S-5,6,7,8-Tetrahydrobiopterin",http://dbpedia.org/resource/Tetrahydrobiopterin
3692,DB03919,Ethyl-Carbamic_Acid_Methyl_Ester,http://dbpedia.org/resource/Ethyl_carbamate
3693,DB03920,N-Methyl-Alpha-Beta-Dehydroalanine,http://dbpedia.org/resource/Lindane
3694,DB03921,4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,http://dbpedia.org/resource/PF-2545920
3695,DB03923,Feruloyl_Coenzyme_A,http://dbpedia.org/resource/Coenzyme_A
3696,DB03924,"5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone",http://dbpedia.org/resource/Dantron
3697,DB03925,Freselestat,http://dbpedia.org/resource/Dantron
3698,DB03926,"5-Alpha-Androstane-3-Beta,17-Alpha-Diol",http://dbpedia.org/resource/Lindane
3699,DB03927,Glycyl-L-Alpha-Amino-Epsilon-Pimelyl-D-Alanine,"http://dbpedia.org/resource/2,3-Diaminopropionic_acid"
3700,DB03928,"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol",http://dbpedia.org/resource/3-Chlorophenol
3701,DB03929,D-Serine,http://dbpedia.org/resource/Serine
3702,DB03930,4-Methyl-Pyrroline-5-Carboxylic_Acid,http://dbpedia.org/resource/1-Pyrroline-5-carboxylic_acid
3703,DB03931,Diguanosine-5'-Triphosphate,http://dbpedia.org/resource/Guanosine_triphosphate
3704,DB03932,LFA703,http://dbpedia.org/resource/VFA-303
3705,DB03933,C-1027_Aromatized_Chromophore,http://dbpedia.org/resource/Chromophore
3706,DB03934,Protoporphyrin_Ix_Containing_Zn,http://dbpedia.org/resource/Zinc_protoporphyrin
3707,DB03935,"1,4-Dideoxy-O2-Sulfo-Glucuronic_Acid",http://dbpedia.org/resource/Glucuronic_acid
3708,DB03936,1-Deoxy-Ribofuranose-5'-Phosphate,http://dbpedia.org/resource/1-Deoxy-D-xylulose_5-phosphate
3709,DB03937,Erythose-4-Phosphate,http://dbpedia.org/resource/Erythrose_4-phosphate
3710,DB03938,Deacetoxycephalosporin-C,http://dbpedia.org/resource/Deacetoxycephalosporin-C_synthase
3711,DB03939,"4-Hydroxy-3,4-Dihydro-1h-Pyrimidin-2-One",http://dbpedia.org/resource/Dihydroxyphenylethylene_glycol
3712,DB03940,Oxamic_Acid,http://dbpedia.org/resource/Oxalic_acid
3713,DB03941,Heptanyl-P-Phenol,http://dbpedia.org/resource/2-Phenylphenol
3714,DB03942,Carboxylic_PRPP,http://dbpedia.org/resource/Carboxylic_acid
3715,DB03943,D-Asparagine,http://dbpedia.org/resource/Asparagine
3716,DB03944,"5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One",http://dbpedia.org/resource/Adenine
3717,DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",http://dbpedia.org/resource/Choline
3718,DB03946,"3,4-Dihydroxybenzoic_Acid","http://dbpedia.org/resource/2,4-Dihydroxybenzoic_acid"
3719,DB03947,D-Xylulose,http://dbpedia.org/resource/Xylulose
3720,DB03948,"6-Chloropurine_Riboside,_5'-Monophosphate",http://dbpedia.org/resource/N6-Methyladenosine
3721,DB03949,(2-Sulfanyl-3-Phenylpropanoyl)-Phe-Tyr,http://dbpedia.org/resource/Tropic_acid
3722,DB03950,(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,http://dbpedia.org/resource/Encainide
3723,DB03951,N-acetyl-D-glucosamine-6-phosphate,http://dbpedia.org/resource/Uridine_diphosphate_N-acetylglucosamine
3724,DB03952,9-(6-deoxy-beta-D-allofuranosyl)-6-methylpurine,http://dbpedia.org/resource/Fucose
3725,DB03953,L-Thiocitrulline,http://dbpedia.org/resource/L&L
3726,DB03955,1-deoxymannojirimycin,http://dbpedia.org/resource/1-Deoxynojirimycin
3727,DB03956,"Inositol_2,4,5-trisphosphate",http://dbpedia.org/resource/Inositol_trisphosphate_receptor
3728,DB03957,SP2456,http://dbpedia.org/resource/SP-457
3729,DB03958,7-methyl-guanosine-5'-triphosphate-5'-guanosine,http://dbpedia.org/resource/Guanosine_triphosphate
3730,DB03959,"N,O6-Disulfo-Glucosamine",http://dbpedia.org/resource/O6
3731,DB03960,Cp-Coeleneterazine,http://dbpedia.org/resource/Coelenterazine
3732,DB03961,"2c-Methyl-D-Erythritol_2,4-Cyclodiphosphate","http://dbpedia.org/resource/2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase"
3733,DB03962,Nicotinamide_8-Bromo-Adenine_Dinucleotide_Phosphate,http://dbpedia.org/resource/Nicotinamide_adenine_dinucleotide_phosphate
3734,DB03963,S-(Dimethylarsenic)Cysteine,http://dbpedia.org/resource/Djenkolic_acid
3735,DB03964,4-Hydroxy-Aconitate_Ion,http://dbpedia.org/resource/Aconitase
3736,DB03966,Clorobiocin,http://dbpedia.org/resource/Clorobiocin
3737,DB03967,Dodecyl_Sulfate,http://dbpedia.org/resource/Sodium_dodecyl_sulfate
3738,DB03968,"1-Methyl-2-Oxy-5,5-Dimethyl_Pyrrolidine",http://dbpedia.org/resource/N-Methyl-2-pyrrolidone
3739,DB03970,"(7R)-7-(6,7-Dihydro-5H-cyclopenta[d]imidazo[2,1-b][1,3]thiazol-2-yl)-2,7-dihydro-1,4-thiazepine-3,6-dicarboxylic_acid",http://dbpedia.org/resource/Dyphylline
3740,DB03971,Acarbose_Derived_Hexasaccharide,http://dbpedia.org/resource/Acarbose
3741,DB03972,"2-Amino-4h-1,3-Benzoxathiin-4-Ol",http://dbpedia.org/resource/Sphingosine
3742,DB03973,"3-{2,6,8-trioxo-9-[(2R,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl_dihydrogen_phosphate",http://dbpedia.org/resource/Ribulose
3743,DB03974,L-Homoarginine,http://dbpedia.org/resource/L&L
3744,DB03975,Mercuribenzoic_Acid,http://dbpedia.org/resource/Acidoacida
3745,DB03976,Phosphorylisopropane,http://dbpedia.org/resource/Acidoacida
3746,DB03977,N-Trimethyllysine,http://dbpedia.org/resource/Trimethylglycine
3747,DB03978,Tyrosinal,http://dbpedia.org/resource/Tyrosinase
3748,DB03979,1-[Glycerolylphosphonyl]-2-[8-(2-Hexyl-Cyclopropyl)-Octanal-1-Yl]-3-[Hexadecanal-1-Yl]-Glycerol,http://dbpedia.org/resource/VPS72
3749,DB03980,4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole,http://dbpedia.org/resource/Isocytosine
3750,DB03981,"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic_Acid",http://dbpedia.org/resource/Glucuronic_acid
3751,DB03982,"Compound_5,_2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid",http://dbpedia.org/resource/Propranolol
3752,DB03983,"(Molybdopterin-S,S)-Dioxo-Thio-Molybdenum(V)",http://dbpedia.org/resource/V/s
3753,DB03984,Morpholine-4-Carboxylic_Acid_[1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide,http://dbpedia.org/resource/Salicylic_acid
3754,DB03985,R-azabisabolene,http://dbpedia.org/resource/R&R
3755,DB03986,6-Methyl-Formycin_A,http://dbpedia.org/resource/6-Methyl-MDA
3756,DB03987,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",http://dbpedia.org/resource/Brodimoprim
3757,DB03988,"2,6-Diamino-Hexanoic_Acid_Amide",http://dbpedia.org/resource/Hexanoic_acid
3758,DB03989,D-Allopyranose,http://dbpedia.org/resource/N-Acetylgalactosamine
3759,DB03990,4'-nitrophenyl-3i-thiolaminaritrioside,http://dbpedia.org/resource/4-Nitrophenol
3760,DB03991,"2-Deoxy-2,3-Dehydro-N-Acetyl-Neuraminic_Acid",http://dbpedia.org/resource/Neuraminic_acid
3761,DB03992,3-(Benzoylamino)-L-Alanine,"http://dbpedia.org/resource/2,3-Diaminopropionic_acid"
3762,DB03993,4-Methyl_Valeric_Acid,http://dbpedia.org/resource/4-Methylpentanoic_acid
3763,DB03994,Ethanolamine,http://dbpedia.org/resource/Ethanolamine
3764,DB03995,Betadex,http://dbpedia.org/resource/Betagel
3765,DB03996,"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol",http://dbpedia.org/resource/Ro-318220
3766,DB03997,L-histidinol_phosphate,http://dbpedia.org/resource/Histidinol-phosphatase
3767,DB03998,"[2-(Methyleneamine)-4-(4-Hydroxy-Benzylidine)-5-Oxo-4,5-Dihydro-Imidazol-1-Yl]-Acetaldehyde",http://dbpedia.org/resource/Imidazol-4-one-5-propionic_acid
3768,DB03999,Butylphosphonate,http://dbpedia.org/resource/Imidazol-4-one-5-propionic_acid
3769,DB04000,Bromo-Willardiine,http://dbpedia.org/resource/Bromo
3770,DB04001,6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic_Acid,http://dbpedia.org/resource/Adenine
3771,DB04002,4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide,http://dbpedia.org/resource/4-4-4-4
3772,DB04003,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic_acid,http://dbpedia.org/resource/Thyronine
3773,DB04004,"2,6-Diamino-8-(2-Dimethylaminoethylsulfanylmethyl)-3h-Quinazolin-4-One",http://dbpedia.org/resource/4-8-2+2-8-4
3774,DB04005,Uridine_5'-triphosphate,http://dbpedia.org/resource/Uridine_triphosphate
3775,DB04006,"[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone",http://dbpedia.org/resource/Terpyridine
3776,DB04007,Bromo-WR99210,http://dbpedia.org/resource/Bromo
3777,DB04008,Bis(5-Amidino-Benzimidazolyl)Methane_Zinc,http://dbpedia.org/resource/Bis-tris_methane
3778,DB04009,Dimethyl_Propionate_Ester_Heme,http://dbpedia.org/resource/Methyl_propionate
3779,DB04010,2-(3'-Methoxyphenyl)_Benzimidazole-4-Carboxamide,http://dbpedia.org/resource/Veliparib
3780,DB04011,"2'-(4-Dimethylaminophenyl)-5-(4-Methyl-1-Piperazinyl)-2,5'-Bi-Benzimidazole",http://dbpedia.org/resource/Bisbenzimide
3781,DB04012,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",http://dbpedia.org/resource/Thiomorpholine
3782,DB04013,1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide,http://dbpedia.org/resource/Floxuridine
3783,DB04014,Alsterpaullone,http://dbpedia.org/resource/Floxuridine
3784,DB04015,Methionine_Phosphinate,http://dbpedia.org/resource/Methionine
3785,DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic_Acid,http://dbpedia.org/resource/Alpha-Naphthylthiourea
3786,DB04017,Clorgiline,http://dbpedia.org/resource/Clorgiline
3787,DB04018,S-Isopropyl-Isothiourea,http://dbpedia.org/resource/Isopropyl
3788,DB04020,"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol",http://dbpedia.org/resource/Bisphenol_A
3789,DB04021,MF268,http://dbpedia.org/resource/MFSD8
3790,DB04022,"Guanosine-5',3'-Tetraphosphate",http://dbpedia.org/resource/Metaphosphate
3791,DB04023,"Guanosine_5'-(Trihydrogen_Diphosphate),_P'-D-Mannopyranosyl_Ester",http://dbpedia.org/resource/Guanosine_diphosphate_mannose
3792,DB04024,N'-L-Seryl-3'-Amino-(3'-Deoxy)-Adenosine,http://dbpedia.org/resource/Puromycin
3793,DB04026,Pseudotropine,http://dbpedia.org/resource/Pseudotropine
3794,DB04027,D-Arginine,http://dbpedia.org/resource/Arginine
3795,DB04028,Tyvelose,http://dbpedia.org/resource/Tylose
3796,DB04029,Phenylalanine_Amide,http://dbpedia.org/resource/Phenylalanine
3797,DB04030,"1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole",http://dbpedia.org/resource/Beta-Carboline
3798,DB04031,Serine_Vanadate,http://dbpedia.org/resource/Vanadate
3799,DB04032,Adamantane-1-Carboxylic_Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Butyl-Amide,http://dbpedia.org/resource/Bucolome
3800,DB04033,Z-Ala_Prolinal,http://dbpedia.org/resource/Prolinol
3801,DB04034,Ribulose-5-Phosphate,http://dbpedia.org/resource/Ribulose_5-phosphate
3802,DB04035,Pinacol[[2-Amino-Alpha-(1-Carboxy-1-Methylethoxyimino)-4-Thiazoleacetyl]Amino]Methaneboronate,http://dbpedia.org/resource/Phenylethanolamine
3803,DB04036,Coenzyme_a_Persulfide,http://dbpedia.org/resource/Coenzyme_A
3804,DB04037,"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",http://dbpedia.org/resource/Diethanolamine
3805,DB04038,Ergosterol,http://dbpedia.org/resource/Ergosterol
3806,DB04039,3-Oxo-Pentadecanoic_Acid,http://dbpedia.org/resource/Pentadecanoic_acid
3807,DB04040,"N-(2-Morpholin-4-Yl-1-Morpholin-4-Ylmethyl-Ethyl)-3-Nitro-5-(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yloxy)-Benzamide",http://dbpedia.org/resource/Glucono_delta-lactone
3808,DB04041,Nitrocefin_Acyl-Serine,http://dbpedia.org/resource/Nitrocefin
3809,DB04042,"2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol",http://dbpedia.org/resource/Syringaldehyde
3810,DB04043,Carboxymycobactin_T,http://dbpedia.org/resource/T&T
3811,DB04044,4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic_Acid,http://dbpedia.org/resource/4-Nitrobenzoic_acid
3812,DB04045,Methylmalonyl-Coenzyme_A,http://dbpedia.org/resource/Methylmalonyl-CoA
3813,DB04046,Methyl_beta-galactoside,http://dbpedia.org/resource/Beta-galactosidase
3814,DB04047,[Pterin-6-Yl_Methanyl]-Phosphonophosphate,http://dbpedia.org/resource/Pterin
3815,DB04048,N-Carbamoyl-Alanine,http://dbpedia.org/resource/3-Ureidopropionic_acid
3816,DB04049,Coelenteramide,http://dbpedia.org/resource/Coelenteramide
